Merged Comment
comment is Nic eim early!! with likes 0 with user_id @theghostoftheshadowclan7723 and published  1 year ago
"comment is If Kong will join the final battle as an enemy, I think it would be great to see Garp and/or Sengoku face against him. That'd be cool af. with likes 1 with user_id @vincevillas1457 and published  1 year ago"
comment is U need to do this video again 😂😂😂 with likes 1 with user_id @Loverohateyou and published  9 months ago
comment is Keep goin with likes 1 with user_id @gabriomanuelbentobento734 and published  1 year ago
"comment is I still would love that both Imu and Rock D. Xerbec would be related to Luffy in some way or form, out of the two my favorite so far to learn about is definitely Rock D. Xerbec, it's simple that he had a devil fruit like the Dark Dark fruit or the Rumble Rumble Fruit, I would think it would have been an interesting twist if he was the original owner of the human human fruit model Nika. with likes 2 with user_id @AnonymousEnigma19 and published  1 year ago"
comment is Garp has probably the complete armament cloak.You're basically cloaking yourself with Armament Haki making yourself impervious to all devil fruits. with likes 1 with user_id @lorddarkrai5753 and published  1 year ago
comment is Man I certainly did not expect this video to age this much in just 1 month with likes 0 with user_id @rajashukla06 and published  1 year ago
comment is Holy i just realise how many Subbs you got! Congrats Mate <3 Remember your Moral Pluralism Video came out ^^° Der Weg ist das Ziel. with likes 0 with user_id @marcelschota6275 and published  1 year ago
comment is I just finally caught up in the Wano Arc literally yesterday and maybe I missed it but I didn't hear anything about Sanji having any lunarian genes in him with likes 0 with user_id @munny_1206 and published  10 months ago
comment is „Shanks for watching“ was the best part of the video😂😂 with likes 0 with user_id @Abdul-ys8tl and published  1 year ago
comment is Yeah O’Hara with likes 0 with user_id @BelialX1980 and published  8 months ago
"comment is I think sengoku is insanely powerful along with Garp and all the admirals are bananas, my favorite is the purple raging tiger, he was playing around with everyone and was easily pushing them back. with likes 0 with user_id @Impossibly-Possible and published  11 months ago"
comment is This video will continue to get more funny in retrospect as the powers get revealed. We've already seen garp punch a city out of existence lol. I'm betting dragon is even stronger since hes still in his prime. with likes 1 with user_id @grim1570 and published  1 year ago
comment is Please make a video on What if Luffy became a Revolutionary !! with likes 0 with user_id @amvian12 and published  1 year ago
comment is One of my favorite one piece theories is joy boy having the op op no mi. Maybe he even used it on IMU who betrayed him with likes 0 with user_id @lezig3894 and published  1 year ago
comment is Damn.. should have waited two weeks with this video.. we just get to see him (garp)fight now with likes 0 with user_id @TDH3407 and published  1 year ago
"comment is Came here after reading the latest manga, and you were correct about emu. with likes 0 with user_id @shubhamchoudhary-gs6vk and published  1 year ago (edited)"
comment is Cool with likes 0 with user_id @blazeer3900 and published  1 year ago
"comment is Ok im new to one peice but a thought I just had, with the dark dark fruit he can hold things in him till he wants it out, he has a twin or triplets and he can use the powers they have while they are in the black hole. with likes 0 with user_id @ShakeYourPhone and published  1 year ago"
"comment is my theory for the bb and garp fight is that eventually at some point bb will awaken the darkness fruit, that will remind garp of what kind of monster xebec was when fighting him, therefore it leads to a little flashback of the god valley incident. with likes 0 with user_id @outsider3996 and published  1 year ago"
comment is HI ohara with likes 1 with user_id @ryanjake4924 and published  1 year ago
"comment is I think Dragon was an vice/admiral of the marines and his powers would be nature based like the existing admirals. His attire and name is quite similar to your Kirazu, Akainu, Aokiji, Fujitora, Ryokugyu and Dragon maybe can is wind or weather powers with likes 0 with user_id @fritzmaluleke475 and published  11 months ago"
comment is Youre looking healthy ohara senpai with likes 0 with user_id @mhikkoizumi7493 and published  1 year ago
comment is I believe oars wielded that giant armor look at the pipe through the right side of his abdomen...same place where oars has a new bandage looking part. with likes 1 with user_id @juliosantiago7182 and published  1 year ago
comment is Its funny looking back on Garp with likes 0 with user_id @fw_luffy9862 and published  1 year ago
comment is I think you should reduce the sound effects a little bit! 😊 with likes 0 with user_id @bgashi1376 and published  1 year ago
"comment is I wish when One piece ends, we will get to have a prequel spinoff of Drago, old boy, or roger back story as Teenagers or their adventures with likes 0 with user_id @KenuDRoger and published  1 year ago"
comment is After reading the new chapter I had to watch your elbaf video again omg with likes 0 with user_id @Gekko22 and published  1 year ago
"comment is My theory in how black beard has 2 devil fruits is that his Dark fruit canceled out the quake fruit and it’s affects so bb can’t die.
I mean the dark fruit does have the power to cancel out other devil fruits with likes 1 with user_id @RainyYT. and published  1 year ago"
comment is that gold haki thumbnail looks awesome with likes 0 with user_id @proxgreen and published  1 year ago
comment is Multiply identity disorder could also be the reason he can use more than one devil fruit in the real condition each personality is usually not aware of the others and because of that he may be able to use one devil fruit for each personality Blackbeard has and it seems that he has 3 separate personalities! with likes 0 with user_id @astablack8812 and published  8 months ago
comment is Idk y but the triplet Blackbeard’s theory I love it 😂 it fits him so well or should I say them with likes 0 with user_id @H8Hardy and published  1 year ago
comment is Bro when will u going to surpass trebols bounty with likes 1 with user_id @haresh025 and published  1 year ago
comment is 3:38 I feel like Kong has a mythical zoan on some Monkey King type vibes. 8:35 Blackbeard being a clone of rocks would make sense tbh since the government has made clones of other pirates and stuff maybe he’s a mix of different pirates hence why his body is so weird and has the ability to use 3 fruits. Wait maybe he’s a mix of 3 different pirates therefore 3 fruits. with likes 0 with user_id @davidistakinganap and published  11 months ago (edited)
comment is I think that thanks kills others observation hockey by Infusing his conquerors hockey into His future site with likes 1 with user_id @adamgeorgia9997 and published  1 year ago
"comment is Dragon Hates Violences, but Never doubted bout  his Power and Strength... with likes 1 with user_id @ifantsaurells3014 and published  1 year ago"
comment is This was an amazing video ngl but I can't believe he missed mihawk💀😭 with likes 0 with user_id @AnIs-hh8yh and published  1 year ago
comment is On the black beard theory. This could have been discussed before but right now black beard has a logia and paramisea however you spell that. He’s only missing a zoan fruit so to continue his streak of 3 maybe he would get a zoan but the question is which one? with likes 0 with user_id @sandwitchlord2272 and published  1 year ago
comment is Just imagine there are more than a 1050 episodes in an anime and theres still stacks of mysteries. Thats just how the best anime in the world is with likes 0 with user_id @Kaizoku_oni_07 and published  1 year ago
"comment is i dont know if this has been brought up but what if a person like raeily could eat a devil fruit and because of there extreme control of haki,  cover themselves in a barrier so they can swim, so possibly reily is a devil fruit user idk fun thought lol with likes 0 with user_id @cgballer7824 and published  1 year ago"
"comment is Can't believe Buggy isn't on the list.
Even Mihawk isn't on the list with likes 1 with user_id @zjrayeen1896 and published  1 year ago"
comment is Maybe the egg on rogers ship is the top of egg head island and one of his crewmates managed to shrink it with the shrink shrink fruit or something with likes 0 with user_id @MattthemaniaC and published  1 year ago
comment is hey somthing i havnt herd mention in the devil fuit that manifested in namis tangerine tree i think that will be inportant with likes 0 with user_id @RMK14 and published  1 year ago
comment is Luffys strawhat is the key to awaken the soul of joy boy passed once it comes into contact with the giant strawhat with likes 1 with user_id @rahai1306 and published  1 year ago
comment is I think there might be two versions of each devil fruit. I think the devil fruit Blackbeard has is the same one rocks had. The devil fruit was based on Imu being the devil the fruit is actual based on. with likes 0 with user_id @VicDSlime and published  1 year ago
comment is i have an idea about black beard yknow how when a fruit user dies the nearest fruit becomes the fruit of the person who died? what if as white beard died black beard used his yami yami no mi to get the spirit of the fruit into himself and it also explains why he can nullify fruit abilities because he grabs the spirit of the fruit with his hand but since the person he will fight is alive it is only temporary with likes 0 with user_id @zlgaming40 and published  1 year ago
comment is does this have an updated list? hehe with likes 0 with user_id @joshuacapones2881 and published  8 months ago
comment is Is blue banana podcast coming back anytime soon? with likes 0 with user_id @Kovu2004 and published  1 year ago
"comment is I just wish, i survive to see one piece reach it conclusion and answer all the questions i have in my head 😅 with likes 0 with user_id @ronakkothari6437 and published  11 months ago"
comment is Did u leave the great Whtiebeard out and Jinbei (The Strongest Fishman after Tiger)? with likes 0 with user_id @emin21 and published  1 year ago
comment is the egg on rogers ship is maybe a kitsune and be absorbed into a fruit making a devil fruit? with likes 0 with user_id @bridgetmatthews8220 and published  1 year ago
comment is I cant imagine dragon saving luffy by just being there. And him not soing the same when his dad GARP is about to be in some reall heat with likes 0 with user_id @yardman8842 and published  1 year ago
comment is Dragon controls water indirectly haah!! legend with likes 1 with user_id @AbhinavDrai and published  1 year ago
comment is We’re literally getting more shanks than dragon at this point which is surprising. I just want it to keep stretching out for another 10 years like the best IV with likes 0 with user_id @Mezcaudill and published  1 year ago
comment is No bro luffy gear 5 is when he awakens joy boy will and after wano he can tap into gear 5 anytime he wants bro with likes 0 with user_id @Lifewluhcae and published  1 year ago
comment is I think the one pice is the big strawhat that we saw in the world government office as Whitebeard told us that it will put the world upside down and that could be the power of bonds and  liberation as they are the basic concept of the story and the way strawhat have been passed to people who they belive can bring true liberation from corrupt wold government like how Roger passed it to Shanks and Shanks passed it to luffy with likes 1 with user_id @Tobikamuispammer and published  9 months ago
"comment is Dragon is a tough one, he might have ran from Blackbeard but he might have taught sabo AdvCoA with likes 1 with user_id @jozeydirtz and published  1 year ago"
comment is I would definitely want to know about ryuma too with likes 0 with user_id @josephjangmaw8076 and published  1 year ago
comment is 0:45 I think Luffy got his unbreakable will from garp and his shenanigans with toughening him up as a kid with likes 0 with user_id @aquilafifita7706 and published  1 year ago
comment is Your theory did come true bro shanks is in Elbaf. With dorry and broggy with likes 1 with user_id @yashaspanchal6672 and published  1 year ago
comment is I think that if one piece has crazy things that exist then there might possibly be a way shanks can get his arm back but we’ll have to see with likes 0 with user_id @abdulsanusi4738 and published  1 year ago
"comment is My idea with blackbeard is that maybe he found a loophole. We know that Big Mom ate Mother Caramel and got her fruit... What if eating the flesh of someone who has a fruit allows you to bypass the limit of only one? We saw him throw a sheet over whitebeard to hide what he was doing, maybe it was to keep secret just how easy it is? Unlikely that this is anywhere near accurate, but an interesting thought with likes 0 with user_id @WrongNote and published  1 year ago"
comment is Watching this after chapter 1080...Yeah Garp is just throwing punches with likes 2 with user_id @restionSerpentine and published  1 year ago
comment is He's a good leader and general being Garps son I'd imagination he's a good fighter a decent father for not being Luffy into the revolution as a child leaving his out of it. And if he does have a fruit or doesn't he is still amazing with likes 1 with user_id @skyren4514 and published  1 year ago
comment is This is been my stand the very first time we saw the elders. I shouted those MFs ain't just some fcking oldies! It proved my point when we SAW those damn battle scars! with likes 0 with user_id @Dada-gk9ic and published  9 months ago
comment is I think that the one piece is a tree idk what kind but a tree when roger came it had a little fruit on it (devil fruit)  it looked so tiny and cute that it made roger and his crew laugh and when luffy finds it it could be a giant tree with multiple devil fruits on it and so the government wants it so bad cause they would become invincible so yea make a vid on this if u want with likes 0 with user_id @Real_TurboYT and published  1 year ago
comment is I think imu is one of the most mysterious:0 with likes 1 with user_id @worldbloxia2099 and published  1 year ago
"comment is When u think about Joy Boy + Frozen Strawhat ? Just see a scane when Ace meet Little Oars Junior and make him a hat.
That's the reason why Shanks still keep Elbaf Island in Yonkou teritorial. Shanks keep the Giant from the extinction' of IM Sama or WG. with likes 0 with user_id @sangihedaily6214 and published  1 year ago"
comment is maybe that the darkness fruit is keeping the tremor devil in check like how it can nullify devil fruit powers with likes 0 with user_id @idktbh6856 and published  1 year ago
comment is I personally think kong doesn’t look like a person luffy will actually need to fight he might just be like one of those characters who don’t really care to much. with likes 1 with user_id @KasaJiso and published  1 year ago
comment is Oda is shaking his noots rn he dont want no spoilers with likes 0 with user_id @daniellagregado9845 and published  8 months ago
comment is Dragon deserves to be in top 5 after last chapter with likes 1 with user_id @kakarotx69 and published  9 months ago
comment is lets get this man to 800k with likes 0 with user_id @redeye2517 and published  1 year ago
"comment is dragon has the winds of change fruit, which was created by the scorpions lol with likes 1 with user_id @ButtercoreFTW and published  9 months ago"
comment is Blackbeard can use multiple devil fruits because the darkness fruit can negate devil fruits so he just turn one devil fruit off while he use the other with likes 1 with user_id @GBK100TTD and published  9 months ago
"comment is nothing hes done so far leads me to think hes a good leader or general. hes done nothing, but send his guys into a war they cant win, outnumbered millions to one.
the only reason they havent been completely crushed by now is because the Marines and WG have the Emperors to deal with.
dragon is a horrible father. luffy has nearly died hundreds of times and only didnt due to luck and plot armor. with likes 0 with user_id @godemperorofmankind3.091 and published  8 months ago"
comment is cool with likes 0 with user_id @warstarcam and published  1 year ago
comment is I really like the blackbeard clone theory with likes 0 with user_id @itsmestape7204 and published  1 year ago
"comment is Yea he has either a, weather fruit or friction with wind, hence when he saved luffy, and every time he shows up there is always black clouds.
When he got Sabo, Logue town. with likes 0 with user_id @xaviercross7952 and published  1 year ago"
comment is So far we only knew about god valley incident from marines POV... Not even once did Rayleigh or roger pirates or even shirohige talk about it.. N we knew that bigmom n kaido wasn't in god valley either until the incident was over n found df in there with likes 0 with user_id @zisanzero4052 and published  1 year ago
comment is Marco was talking about king and lunaarians not sanji's flaming leg bro! with likes 1 with user_id @ysl3485 and published  1 year ago
comment is Going a bit hard on the sound effects mate with likes 1 with user_id @MrFirextinguisher and published  1 year ago
comment is Theory: Black Beard ate the devil fruit that allows him to be worn as a suit. He's being worn by 3 people who we don't know. Hence the personalities. They have the been just using black beard as a disguise. with likes 0 with user_id @jdhd999 and published  1 year ago
"comment is the reason BB was able to destroy baltigo was most likely because many of the top members were absent, as opposed to blackbeard most likely having all 10 of his titanic captains with him when raiding baltigo. with likes 0 with user_id @MegaPhycoKiller and published  1 year ago"
"comment is Was it actually confirmed sanji's heat is from lunarian dna? I thought it was possible but i don't think we've had it 100% confirmed, would be esp weird if Sanji was the only one with that level of tampering. The exoskeleton and regeneration is thanks to his germa genes, but i'm not sure we fully understand sanji's flames outside of oda's old sbs answer lol with likes 0 with user_id @biggimmicke and published  1 year ago"
comment is I can't figure out if this fits with the pattern because we don't know a lot about him but what if dragon is an ancient weapon? with likes 0 with user_id @conorzollino3742 and published  1 year ago
"comment is We know nothing about Garp's power
One Galaxy Fist later... with likes 2 with user_id @diagonaldrive9419 and published  1 year ago"
comment is remember when sengoku told everyone about ace's father being gol d roger and we learn had always known and it was not a biggy for him what if luffy knows the reason why blackbeard has 2 devil fruits lol i can imagine a scenario where luffy is about to fight blackbeard and robin tries to warn luffy about blackbeards powers and luffy is like oh yeah and starts telling the straw hats about how blackbeards powers actually work with likes 0 with user_id @msizinhlabathi8161 and published  1 year ago
"comment is Sometimes I think Kong was just a dream. We’ve barely seen him, and I have so many questions with likes 0 with user_id @ekenks8650 and published  1 year ago"
"comment is Honeestly ive been wondering why carribou introduce after time skip and to egghead island, something fishy about him and who is he referring to when he knows about poseidon and pluton with likes 0 with user_id @dyonmulia6986 and published  1 year ago"
comment is Rocks is probably mix of whitebeard Blackbeard and shanks having insane haki like shanks and physical strength like both beards with likes 0 with user_id @sharadchandravijayvergiya4713 and published  1 year ago
"comment is Did you really just say ""Shanks for watching."" ??? How did I not notice this before hahaha with likes 0 with user_id @spyfire242 and published  1 year ago"
comment is Could the egg on Roger's ship be Big news Morgans in his zoan form? with likes 0 with user_id @MinhNguyen-we5fs and published  1 year ago (edited)
comment is I'm calling it now. The lighting storm we saw in Loguetown was actually Dragon's Haki. with likes 0 with user_id @NutronicAtomic and published  1 year ago
"comment is I think the Island God Valley is the Island Onigashima and Kaido lift it using his dragon clouds 
and put it into Wano because Wano is not affiliated with the World Government. with likes 0 with user_id @fedelitofamorcagape3369 and published  1 year ago"
comment is I honestly cant unsee garp shirtless with likes 0 with user_id @zamshadaakter1077 and published  1 year ago
"comment is Also, regardless of how strong Dragon is, BB could literally just sail a mile away from Baltigo and spam a few tremors and immediately destroy half the island lol. There’s not much anyone could do to stop that from happening, regardless of power level with likes 0 with user_id @GehrmansWheelchair and published  1 year ago"
comment is Yeah like every time we see conq haki the weather changes but everyone keeps saying it must be a devil fruit with likes 0 with user_id @permanentlybored195 and published  1 year ago
comment is Maybe that big beam was from the satelite so the vegapunk thats bad is prob the one that controls the satelite and he works for the goverment just my opinion with likes 0 with user_id @ninebreaker7939 and published  1 year ago
"comment is Hmm.. for Monkey D. Dragon, I think he is either a Superhuman or a Godhuman 
Since he can control the weather and make strange things happen sometimes making him a very strong character with likes 0 with user_id @ThatOnePerson-to1gz and published  1 year ago"
"comment is When it comes to Blackbeard’s raid on the revolutionaries, I’m very much of the opinion that it’s more the case of we don’t realize yet how strong Blackbeard actually is, not that Dragon is necessarily weak with likes 0 with user_id @KingInYellow. and published  1 year ago"
comment is He probably has the wind wind fruit as wind can change the weather with likes 1 with user_id @IndustryOfAMV and published  1 year ago
comment is My theory with the egg is that u know those hiding panda man maybe that big egg had like a lot of those creature scatter around the world for picture for the bounty poster and information for the world government with likes 0 with user_id @minimiaki203 and published  1 year ago (edited)
comment is what if his body is sort of turned into a blackhole so when he eats another fruit he can simply use the black hole attack allowing him to inflict the pain and effects of the fruit besides the stuff he wants to keep with likes 0 with user_id @sautedpickles8597 and published  10 months ago
"comment is btw the egg prob is the one piece, Think abt it man one egg to prob fit a place to get the treasure or to hatch the egg and free Iuffy's mom or stop Imu from world domination with likes 1 with user_id @TheUnchartedOne and published  1 year ago"
comment is i think since black bear d has the dark fruit he can absorb anything using his dark powers so i think he absorbed whitebeards body in his darkness and in the process absorbed the powers of the tremor tremor fruit with likes 0 with user_id @idedlel1729 and published  1 year ago
comment is What if dragon limits the use of his devil fruit due to how noticable it's effects are. Even surveillance should be able spot weather events similar to the ones that seem to surround him. Maybe he didn't use his power there to not draw the attention of the world government when his force was being attacked with likes 0 with user_id @stevenscoggin7441 and published  1 year ago
comment is Remember you have already been told what the one piece is Laugh tale (fun so it is a story about the void century with likes 0 with user_id @hanafimaxamed4847 and published  1 year ago
comment is 11:44 im pretty sure the giant staw hat was Joy Boy's with likes 0 with user_id @BenderIsGreat3464 and published  11 months ago
comment is Wait for the day dragon vs imu🐐 with likes 1 with user_id @sameerbawaria8660 and published  1 year ago
comment is I'd like to believe he in possession of the weather weather fruit with likes 0 with user_id @jayfree625 and published  1 year ago
comment is Ok I have a theory that joy boy is a god/king of the ancient kingdom that he died to create life/ devil fruits that are strong willed abilities so his will must of formed them with his death and if the elephant says that means it’s the last creature of that era that new him and means it might be his pet with likes 0 with user_id @travissteinmeyer8150 and published  1 year ago
comment is Roger main pirate rival was xebex the wb shiki is secondary to wb but still a rival with likes 0 with user_id @omarwright1650 and published  11 months ago
"comment is Black beard can only awaken his devil fruit in darkness (hints the curtain he use on white beard) allowing him to ""consume"" the devil fruit completely unlike how he tells ace he can consume the powers of the devil fruit users when he touches them with likes 0 with user_id @austinthayer3378 and published  1 year ago"
"comment is Ohara, hear me out... what if Garp never defeated Xebec, and that is why he never became admiral or higher roles in marine.  And he doesn't know what happened, cuz xebec just vanished and everyone but he and Roger don't know about it. Maybe we can merge this with Xebec inside Black Beard theory? idk with likes 0 with user_id @luccascrucellolima4546 and published  1 year ago (edited)"
comment is I’ve been asking and no one wants to answer. Has it been explained why sea prism keeps a person from using haki? Just being curious. with likes 0 with user_id @dubbin13188 and published  1 year ago
comment is What if the egg from Goldie Rogers ship is from egg head Island because we do know that he was friends with Vega punk with likes 0 with user_id @Q60dacatkilla and published  1 year ago
comment is Anything about Monkey D Kong is he older brother of Garp ? with likes 0 with user_id @Artour and published  1 year ago
comment is The giant strawhat Imu has in this freezer is probably the one joyboy wore since your one theory assumes that he was a giant. with likes 0 with user_id @Virusphere and published  1 year ago
comment is My theory is that imu lived during the void century and the original user of the op op no mi performed the immortal surgery with likes 0 with user_id @Walter_white1958 and published  1 year ago (edited)
comment is ok my theory is dragon used to be an admiral but after the ohara incident he left the navy and became a revolutionary which caused him to become known as the most dangerous criminal in the world as he knows a lot of info about the wg so he has a high bounty take robin for example she got a 79m not because shes strong but because she can read poneglyps with likes 0 with user_id @Wgamingchairs and published  1 year ago
comment is Monkey D. Dragon must definitely have the Mythical Zoan Thunderbird Devil Fruit. It goes with his face tattoo and events every time he appears. with likes 0 with user_id @preludeman570 and published  1 year ago
"comment is devil fruits are the manifestation of dreams, right? Maybe the reason why people die, when they eat a second fruit, is because one body cant contain and/or sustain more than one Dream. Isnt it possible that Blackbeards fruit is basicly representing the antithesis to dreaming/having dreams. That is also the reason why the power of the Devil fruit is darkness: It represents a  state of Not dreaming or activly destroying dreams. For Exempel nihilism, a sleep without a dream, Death or maybe selfdestructing and extrem hedonism. Darkness represents this concept, therefore the darkness can negate other Devil fruit powers and blackbeard doesnt die, when eating another fruit because bis yami-fruit destroys the dream inside of the second fruit. That would also make blackbeard himself to the polar opposite to Luffy, because Luffys fruit is able to wish his and other dreams into Reality. Just some thoughts i had, when listining to the bb Part with likes 1 with user_id @ricklang6201 and published  1 year ago"
comment is And if Joy boy was really the user of the nika fruit then yeah that makes Luffy the next Joy boy and the second one rocks also must have been a master of all three types of advanced haki that's how he controlled all the Rocks Pirates because haki vs devil fruit haki wins always with likes 2 with user_id @gerardocovarrubias3058 and published  1 year ago
comment is Golden haki is crazy for Garp with likes 1 with user_id @Contemplatingspider and published  1 year ago
"comment is maybe xebec could be imu, or had the Ope Ope surgery done to him to change his appearance? with likes 0 with user_id @dahsinhef and published  1 year ago"
comment is I think the giant straw hat is the original straw hat of none other than joyboy with likes 1 with user_id @aashia8078 and published  1 year ago
comment is I think his fists can hit air like luffys jet culverin but shoot it at people with likes 1 with user_id @tashakrishnan3652 and published  1 year ago
comment is Garp got some god tier haki with likes 0 with user_id @jojomojolazy and published  1 year ago
"comment is Isn't it hinted at Garp being a six powers master? As when he visits Luffy with Koby and Helmeppo after Enies Lobby. Koby is shown using shave after having trained with Garp, which was said to be a strong form of fighting?

P.S. im up to episode 314 atm, so thats why im wondering haha with likes 0 with user_id @SpiritStoneWarrior94-yx3gs and published  1 month ago (edited)"
comment is I think the mystery itself is the power. with likes 0 with user_id @arishprasath567 and published  1 year ago
comment is sengoku deserves some respect as well with likes 0 with user_id @NeroPiroman and published  1 year ago
comment is I think Rocks D. Xebec  deserves a spot here with likes 0 with user_id @FZZV and published  7 months ago
comment is Didn’t they mention somewhere in One Piece that Dragon has the Rain-Rain fruit? I think Ivankov said it with likes 0 with user_id @robertjones4133 and published  1 year ago
"comment is Since whitebeard and blackbeard are both blood type F, could he have preformed a blood transfusion on newgate's still warm body to get his own version of ""greenblood?"" with likes 0 with user_id @Vahn84 and published  1 year ago"
comment is Dragon has the wind logia fruit. Controlling weather is it’s awakened form? with likes 0 with user_id @steevie1der233 and published  1 year ago
comment is I think dragon has the storm storm fruit which allows him to control storms or weather with likes 0 with user_id @unbeatablegaming976 and published  1 year ago
"comment is Ok so I know people think dragon has a devil fruit. But I don’t think that, if you read one piece volume 55 it says specifically “his superhuman strength” by ivankov and makes me speculate that dragon is a non devil fruit user like shanks. Just a random theory I came up with with likes 0 with user_id @joshuamartin4047 and published  1 year ago"
comment is Dragon has the fart fart fruit. That’s what the wind was and why it’s green. with likes 0 with user_id @felixowen2693 and published  1 year ago
comment is  @felixowen2693  or he eat rain god devil fruit with likes 0 with user_id @Lifewluhcae and published  1 year ago
comment is Yeah he eat rain god devil fruit with likes 0 with user_id @Lifewluhcae and published  1 year ago
comment is i already watched the whole video with likes 0 with user_id @theyreheretokillus and published  1 year ago
"comment is Ohara sensei! What if the one piece is an energy source like the sun? Think similar to Spiderman 2. It makes some sense now with egghead island and Dr Vegapunk claims that he needs an unlimited source of energy. He also exclaims that the giant robot ran on similar energy. Joyboy couldve been deemed sun god due to having this source of power. Raftel could be the place where it is located and only joyboy is able to utilize it, or rather a user of the hito hito no mi: model nika. Luffy already grabbed lightnight from the sky, why not be able to grab a small sun? This is why the ancient kingdom couldve been so advanced. If you really want to go down the rabbit hole, this could be why in an old cover story there were robots in space with the pirate flag shaped like Vegapunks head. He couldve been searching for an actual piece of the sun, because joyboy obtained the one piece by taking a piece of the sun, hence giving him the title of “sun god.” The one piece world even has multiple moons, potentially it has multiple suns? with likes 1 with user_id @heathbetty5909 and published  1 year ago"
"comment is Hey have you ever played pirate warriors four, because I remember you talking about the theory that buggy could be the pirate king. In the game buggy says, “maybe even the gods want me to be pirate king” I am pretty sure it was made by oda or at least someone working on one piece, and it may hint toward this theory being true with likes 0 with user_id @arceuslegends3607 and published  1 year ago"
"comment is I still think imu is luffys mom. That’s why harp sticks with the marines, that’s why dragon feels responsible for taking down the government. It’s probably not true but that’s my far out there guess with likes 2 with user_id @donovangaul103 and published  1 year ago"
"comment is I think Dragon could be a Corrupted Clone of Rox D Zebec. He's not Evil like Rox But he looks extremely similar to his Silhouette. Yet he still would have beef with the World government but for different reasons.

(im not really a debate guy but i have suspicion that this could be true) with likes 0 with user_id @emperor_sage7498 and published  1 year ago"
comment is Garpp did say i have 3 delinquents in the family with likes 1 with user_id @striker10013 and published  9 months ago (edited)
comment is Maybe Blackbeard can eat one of each devil fruit kind cause he has a logia and a paramethia so maybe he will get a zoan with likes 0 with user_id @silasthedoofice3380 and published  1 year ago
"comment is I thought when Blackbeard attacked their base, most of the revolutionairies already left.
Also it was Blackbeard and Siphor pol with some marines. with likes 0 with user_id @devo2 and published  1 year ago"
comment is Fr has anyone shown haki in combo with the 6 powers cuz I've been thinking about this for a while with likes 0 with user_id @lethalritz1981 and published  1 year ago
comment is That egg is big news Morgan with likes 0 with user_id @fadedcrayon4764 and published  1 year ago
"comment is i think garp has conquerors haki because in the dubbed whne luffy used conquerors haki for the first time, he said ""runs in the family"". with likes 0 with user_id @witkami1975 and published  1 year ago"
"comment is I think that xebec had blackbeards fruit , i think the fruit has a stong will inherited from xebec , sometimes when situation heats the fruit overcome blackbeard and he goes serious with likes 0 with user_id @vivekverma4599 and published  1 year ago"
comment is We got to know about garp recently only he almost deleted the blackbeard crew to save koby with likes 0 with user_id @aaravgaming9344 and published  1 year ago
"comment is The Zoro part got me confused for a minute 
I thought he didn’t remember Wano with likes 0 with user_id @pokeleoantiqua7326 and published  1 year ago (edited)"
"comment is Maybe luffy's devil fruit was joy boys devil fruit too, and maybe the nika fruit would give the user joy boys will? with likes 0 with user_id @IlostMaChickenAtKfc and published  1 year ago"
comment is Bro that egg is the red Yoshi. Crossover to Mario theory resolved. 😂 with likes 0 with user_id @elwoodrosadocarrasco787 and published  1 year ago
comment is I think the egg on rogers ship is the one piece it just that the one piece is in the egg and we have to break the egg to get the one piece inside it with likes 0 with user_id @rozaimanroslan1435 and published  1 year ago
comment is my theory about why blackbeard had 2 devil fruits is that he absorbed whitebeards power using his dark fruit and i thing he did that by putting his hand in his chest. thats why i think its been covered???? with likes 0 with user_id @rip_gaming9141 and published  1 year ago
"comment is He literally said ""Shanks for watching"" at the end 😂 with likes 0 with user_id @michaelong4550 and published  1 year ago"
comment is I have a theory on how Blackbeard has 2 devil fruits so basically the darkness fruit is not actually the darkness fruit is is the devil devil fruit it is infused with the gods power that is also in devil fruits making him have one of the strongest abilities in endurance and strength also so the egg is the true body of imu with likes 0 with user_id @yourefreindlypocketgamer__ and published  8 months ago
"comment is Shit Even without a quirk the dudes still a beast, I think they should have spawned him up mid-fight mid-motorboating shigarackcity with those juicy peaches since they gave him his quirk back like pshieeet with likes 0 with user_id @ahegienytobicoe3023 and published  1 year ago"
comment is How about the thing on Roger's ship is the poneagliff so marines don't see it so they can go safely with likes 0 with user_id @Forgottensol and published  1 year ago
comment is But I thought that luffy's crew got all the four ponygliffs first one at the fishmen island 2nd one at zou 3rd one at big moms teritory and the last one at wano so which one are they finding. there is only four road poneglifs and they found them all. Can anyone explain it to me. with likes 1 with user_id @sinchanofficial4698 and published  9 months ago
comment is Could Dragon be the same character than Xebec ? With a change of attitude linked to his defeat ? with likes 0 with user_id @bweyne and published  10 months ago
"comment is I know I'm late but I have a Blackbeard theory:What if Blackbeard ate a devil fruit devil fruit fruit which allowed him to have 2 more devil fruits or he could have a kind of soul fruit but unlike big Mom's he gained 2 more souls 1 fir yami,1 for gura. with likes 0 with user_id @dantheman7327 and published  1 year ago"
comment is @1:32 at which episode that giant marine solider appeared ? with likes 0 with user_id @aaj_93 and published  1 year ago
"comment is Great twist with Kong would be him being Monkey D. Kong, Garps Grandfather and Luffys Great-Grandfather. His position is what stops him from being able to see neither Garp nor Luffy, which is why we haven’t seen him much yet, and he’s probably even more dedicated to his position than Garp is. 

